x_chp_lump_micro	1
x_chp_var_micro	0
x_eeg_levy	0
x_eeg_10	1
x_eeg_40	0
x_eeg_100	0
lim_ch_0_0	1
lim_sell_0_0	1
lim_ch_0_1	1
lim_sell_0_1	1
lim_ch_0_2	1
lim_sell_0_2	1
lim_ch_0_3	1
lim_sell_0_3	1
lim_ch_0_4	1
lim_sell_0_4	1
lim_ch_0_5	1
lim_sell_0_5	1
lim_ch_0_6	0
lim_sell_0_6	0
lim_ch_0_7	1
lim_sell_0_7	1
lim_ch_0_8	1
lim_sell_0_8	1
lim_ch_0_9	1
lim_sell_0_9	1
lim_ch_0_10	1
lim_sell_0_10	1
lim_ch_0_11	1
lim_sell_0_11	1
lim_ch_0_12	1
lim_sell_0_12	1
lim_ch_0_13	1
lim_sell_0_13	1
lim_ch_0_14	1
lim_sell_0_14	1
lim_ch_0_15	1
lim_sell_0_15	1
lim_ch_0_16	0
lim_sell_0_16	0
lim_ch_0_17	1
lim_sell_0_17	1
lim_ch_0_18	0
lim_sell_0_18	0
lim_ch_0_19	0
lim_sell_0_19	0
lim_ch_0_20	0
lim_sell_0_20	0
lim_ch_0_21	0
lim_sell_0_21	0
lim_ch_0_22	0
lim_sell_0_22	0
lim_ch_0_23	1
lim_sell_0_23	1
lim_ch_1_0	0
lim_sell_1_0	0
lim_ch_1_1	0
lim_sell_1_1	0
lim_ch_1_2	0
lim_sell_1_2	0
lim_ch_1_3	0
lim_sell_1_3	0
lim_ch_1_4	0
lim_sell_1_4	0
lim_ch_1_5	0
lim_sell_1_5	0
lim_ch_1_6	0
lim_sell_1_6	0
lim_ch_1_7	0
lim_sell_1_7	0
lim_ch_1_8	1
lim_sell_1_8	1
lim_ch_1_9	1
lim_sell_1_9	1
lim_ch_1_10	1
lim_sell_1_10	1
lim_ch_1_11	1
lim_sell_1_11	1
lim_ch_1_12	1
lim_sell_1_12	1
lim_ch_1_13	1
lim_sell_1_13	1
lim_ch_1_14	1
lim_sell_1_14	1
lim_ch_1_15	1
lim_sell_1_15	1
lim_ch_1_16	0
lim_sell_1_16	0
lim_ch_1_17	0
lim_sell_1_17	0
lim_ch_1_18	0
lim_sell_1_18	0
lim_ch_1_19	0
lim_sell_1_19	0
lim_ch_1_20	0
lim_sell_1_20	0
lim_ch_1_21	0
lim_sell_1_21	0
lim_ch_1_22	0
lim_sell_1_22	0
lim_ch_1_23	0
lim_sell_1_23	0
lim_ch_2_0	0
lim_sell_2_0	0
lim_ch_2_1	0
lim_sell_2_1	0
lim_ch_2_2	0
lim_sell_2_2	0
lim_ch_2_3	0
lim_sell_2_3	0
lim_ch_2_4	0
lim_sell_2_4	0
lim_ch_2_5	0
lim_sell_2_5	0
lim_ch_2_6	0
lim_sell_2_6	0
lim_ch_2_7	1
lim_sell_2_7	1
lim_ch_2_8	1
lim_sell_2_8	1
lim_ch_2_9	0
lim_sell_2_9	0
lim_ch_2_10	1
lim_sell_2_10	1
lim_ch_2_11	0
lim_sell_2_11	0
lim_ch_2_12	1
lim_sell_2_12	1
lim_ch_2_13	1
lim_sell_2_13	1
lim_ch_2_14	1
lim_sell_2_14	1
lim_ch_2_15	1
lim_sell_2_15	1
lim_ch_2_16	0
lim_sell_2_16	0
lim_ch_2_17	0
lim_sell_2_17	0
lim_ch_2_18	0
lim_sell_2_18	0
lim_ch_2_19	0
lim_sell_2_19	0
lim_ch_2_20	0
lim_sell_2_20	0
lim_ch_2_21	0
lim_sell_2_21	0
lim_ch_2_22	0
lim_sell_2_22	0
lim_ch_2_23	0
lim_sell_2_23	0
lim_ch_3_0	1
lim_sell_3_0	1
lim_ch_3_1	1
lim_sell_3_1	1
lim_ch_3_2	1
lim_sell_3_2	1
lim_ch_3_3	1
lim_sell_3_3	1
lim_ch_3_4	1
lim_sell_3_4	1
lim_ch_3_5	1
lim_sell_3_5	1
lim_ch_3_6	1
lim_sell_3_6	1
lim_ch_3_7	1
lim_sell_3_7	1
lim_ch_3_8	0
lim_sell_3_8	0
lim_ch_3_9	1
lim_sell_3_9	1
lim_ch_3_10	1
lim_sell_3_10	1
lim_ch_3_11	1
lim_sell_3_11	1
lim_ch_3_12	1
lim_sell_3_12	1
lim_ch_3_13	1
lim_sell_3_13	1
lim_ch_3_14	1
lim_sell_3_14	1
lim_ch_3_15	1
lim_sell_3_15	1
lim_ch_3_16	0
lim_sell_3_16	0
lim_ch_3_17	0
lim_sell_3_17	0
lim_ch_3_18	0
lim_sell_3_18	0
lim_ch_3_19	0
lim_sell_3_19	0
lim_ch_3_20	0
lim_sell_3_20	0
lim_ch_3_21	0
lim_sell_3_21	0
lim_ch_3_22	0
lim_sell_3_22	0
lim_ch_3_23	0
lim_sell_3_23	0
x_chp_1	0
x_chp_2	0
x_chp_3	1
x_chp_4	0
x_chp_5	0
x_boiler_1	1
x_boiler_2	0
x_boiler_3	0
x_boiler_4	0
x_eh_1	0
x_eh_2	0
x_eh_3	0
x_eh_4	0
x_eh_dhw_1	0
x_eh_dhw_2	0
x_eh_dhw_3	0
x_eh_dhw_4	0
x_hp_1	0
x_hp_2	1
x_hp_3	0
x_hp_4	0
x_pv_1	0
x_pv_2	0
x_pv_3	1
x_stc_1	0
x_stc_2	0
x_stc_3	0
x_tes_1	0
x_tes_2	0
x_tes_3	0
x_tes_4	0
x_tes_5	1
x_tes_6	0
x_bat_1	0
x_bat_2	0
x_bat_3	0
x_bat_4	0
x_bat_5	0
x_inv_1	0
x_inv_2	0
x_inv_3	0
x_inv_4	1
x_inv_5	0
x_inv_6	0
x_inv_7	0
x_inv_8	0
x_tariff_gas_sta_0	0
x_tariff_gas_sta_1	0
x_tariff_gas_sta_2	1
x_tariff_gas_eco_0	0
x_tariff_gas_eco_1	0
x_tariff_gas_eco_2	0
x_tariff_el_sta_0	0
x_tariff_el_sta_1	0
x_tariff_el_sta_2	1
x_tariff_el_eco_0	0
x_tariff_el_eco_1	0
x_tariff_el_eco_2	0
x_tariff_el_eco_3	0
x_tariff_el_eco_4	0
x_tariff_el_hp_0	0
x_gas_sta	1
x_gas_eco	0
x_el_sta	1
x_el_eco	0
x_el_hp	0
y_boiler_1_0_0	0
y_boiler_2_0_0	0
y_boiler_3_0_0	0
y_boiler_4_0_0	0
y_chp_1_0_0	0
y_chp_2_0_0	0
y_chp_3_0_0	1
y_chp_4_0_0	0
y_chp_5_0_0	0
y_eh_1_0_0	0
y_eh_2_0_0	0
y_eh_3_0_0	0
y_eh_4_0_0	0
y_hp_1_0_0	0
y_hp_2_0_0	0
y_hp_3_0_0	0
y_hp_4_0_0	0
y_eh_dhw_1_0_0	0
y_eh_dhw_2_0_0	0
y_eh_dhw_3_0_0	0
y_eh_dhw_4_0_0	0
y_boiler_1_0_1	0
y_boiler_2_0_1	0
y_boiler_3_0_1	0
y_boiler_4_0_1	0
y_chp_1_0_1	0
y_chp_2_0_1	0
y_chp_3_0_1	1
y_chp_4_0_1	0
y_chp_5_0_1	0
y_eh_1_0_1	0
y_eh_2_0_1	0
y_eh_3_0_1	0
y_eh_4_0_1	0
y_hp_1_0_1	0
y_hp_2_0_1	0
y_hp_3_0_1	0
y_hp_4_0_1	0
y_eh_dhw_1_0_1	0
y_eh_dhw_2_0_1	0
y_eh_dhw_3_0_1	0
y_eh_dhw_4_0_1	0
y_boiler_1_0_2	0
y_boiler_2_0_2	0
y_boiler_3_0_2	0
y_boiler_4_0_2	0
y_chp_1_0_2	0
y_chp_2_0_2	0
y_chp_3_0_2	1
y_chp_4_0_2	0
y_chp_5_0_2	0
y_eh_1_0_2	0
y_eh_2_0_2	0
y_eh_3_0_2	0
y_eh_4_0_2	0
y_hp_1_0_2	0
y_hp_2_0_2	0
y_hp_3_0_2	0
y_hp_4_0_2	0
y_eh_dhw_1_0_2	0
y_eh_dhw_2_0_2	0
y_eh_dhw_3_0_2	0
y_eh_dhw_4_0_2	0
y_boiler_1_0_3	0
y_boiler_2_0_3	0
y_boiler_3_0_3	0
y_boiler_4_0_3	0
y_chp_1_0_3	0
y_chp_2_0_3	0
y_chp_3_0_3	1
y_chp_4_0_3	0
y_chp_5_0_3	0
y_eh_1_0_3	0
y_eh_2_0_3	0
y_eh_3_0_3	0
y_eh_4_0_3	0
y_hp_1_0_3	0
y_hp_2_0_3	0
y_hp_3_0_3	0
y_hp_4_0_3	0
y_eh_dhw_1_0_3	0
y_eh_dhw_2_0_3	0
y_eh_dhw_3_0_3	0
y_eh_dhw_4_0_3	0
y_boiler_1_0_4	0
y_boiler_2_0_4	0
y_boiler_3_0_4	0
y_boiler_4_0_4	0
y_chp_1_0_4	0
y_chp_2_0_4	0
y_chp_3_0_4	1
y_chp_4_0_4	0
y_chp_5_0_4	0
y_eh_1_0_4	0
y_eh_2_0_4	0
y_eh_3_0_4	0
y_eh_4_0_4	0
y_hp_1_0_4	0
y_hp_2_0_4	0
y_hp_3_0_4	0
y_hp_4_0_4	0
y_eh_dhw_1_0_4	0
y_eh_dhw_2_0_4	0
y_eh_dhw_3_0_4	0
y_eh_dhw_4_0_4	0
y_boiler_1_0_5	0
y_boiler_2_0_5	0
y_boiler_3_0_5	0
y_boiler_4_0_5	0
y_chp_1_0_5	0
y_chp_2_0_5	0
y_chp_3_0_5	1
y_chp_4_0_5	0
y_chp_5_0_5	0
y_eh_1_0_5	0
y_eh_2_0_5	0
y_eh_3_0_5	0
y_eh_4_0_5	0
y_hp_1_0_5	0
y_hp_2_0_5	0
y_hp_3_0_5	0
y_hp_4_0_5	0
y_eh_dhw_1_0_5	0
y_eh_dhw_2_0_5	0
y_eh_dhw_3_0_5	0
y_eh_dhw_4_0_5	0
y_boiler_1_0_6	0
y_boiler_2_0_6	0
y_boiler_3_0_6	0
y_boiler_4_0_6	0
y_chp_1_0_6	0
y_chp_2_0_6	0
y_chp_3_0_6	0
y_chp_4_0_6	0
y_chp_5_0_6	0
y_eh_1_0_6	0
y_eh_2_0_6	0
y_eh_3_0_6	0
y_eh_4_0_6	0
y_hp_1_0_6	0
y_hp_2_0_6	0
y_hp_3_0_6	0
y_hp_4_0_6	0
y_eh_dhw_1_0_6	0
y_eh_dhw_2_0_6	0
y_eh_dhw_3_0_6	0
y_eh_dhw_4_0_6	0
y_boiler_1_0_7	0
y_boiler_2_0_7	0
y_boiler_3_0_7	0
y_boiler_4_0_7	0
y_chp_1_0_7	0
y_chp_2_0_7	0
y_chp_3_0_7	0
y_chp_4_0_7	0
y_chp_5_0_7	0
y_eh_1_0_7	0
y_eh_2_0_7	0
y_eh_3_0_7	0
y_eh_4_0_7	0
y_hp_1_0_7	0
y_hp_2_0_7	1
y_hp_3_0_7	0
y_hp_4_0_7	0
y_eh_dhw_1_0_7	0
y_eh_dhw_2_0_7	0
y_eh_dhw_3_0_7	0
y_eh_dhw_4_0_7	0
y_boiler_1_0_8	0
y_boiler_2_0_8	0
y_boiler_3_0_8	0
y_boiler_4_0_8	0
y_chp_1_0_8	0
y_chp_2_0_8	0
y_chp_3_0_8	0
y_chp_4_0_8	0
y_chp_5_0_8	0
y_eh_1_0_8	0
y_eh_2_0_8	0
y_eh_3_0_8	0
y_eh_4_0_8	0
y_hp_1_0_8	0
y_hp_2_0_8	1
y_hp_3_0_8	0
y_hp_4_0_8	0
y_eh_dhw_1_0_8	0
y_eh_dhw_2_0_8	0
y_eh_dhw_3_0_8	0
y_eh_dhw_4_0_8	0
y_boiler_1_0_9	0
y_boiler_2_0_9	0
y_boiler_3_0_9	0
y_boiler_4_0_9	0
y_chp_1_0_9	0
y_chp_2_0_9	0
y_chp_3_0_9	0
y_chp_4_0_9	0
y_chp_5_0_9	0
y_eh_1_0_9	0
y_eh_2_0_9	0
y_eh_3_0_9	0
y_eh_4_0_9	0
y_hp_1_0_9	0
y_hp_2_0_9	1
y_hp_3_0_9	0
y_hp_4_0_9	0
y_eh_dhw_1_0_9	0
y_eh_dhw_2_0_9	0
y_eh_dhw_3_0_9	0
y_eh_dhw_4_0_9	0
y_boiler_1_0_10	0
y_boiler_2_0_10	0
y_boiler_3_0_10	0
y_boiler_4_0_10	0
y_chp_1_0_10	0
y_chp_2_0_10	0
y_chp_3_0_10	0
y_chp_4_0_10	0
y_chp_5_0_10	0
y_eh_1_0_10	0
y_eh_2_0_10	0
y_eh_3_0_10	0
y_eh_4_0_10	0
y_hp_1_0_10	0
y_hp_2_0_10	1
y_hp_3_0_10	0
y_hp_4_0_10	0
y_eh_dhw_1_0_10	0
y_eh_dhw_2_0_10	0
y_eh_dhw_3_0_10	0
y_eh_dhw_4_0_10	0
y_boiler_1_0_11	0
y_boiler_2_0_11	0
y_boiler_3_0_11	0
y_boiler_4_0_11	0
y_chp_1_0_11	0
y_chp_2_0_11	0
y_chp_3_0_11	0
y_chp_4_0_11	0
y_chp_5_0_11	0
y_eh_1_0_11	0
y_eh_2_0_11	0
y_eh_3_0_11	0
y_eh_4_0_11	0
y_hp_1_0_11	0
y_hp_2_0_11	1
y_hp_3_0_11	0
y_hp_4_0_11	0
y_eh_dhw_1_0_11	0
y_eh_dhw_2_0_11	0
y_eh_dhw_3_0_11	0
y_eh_dhw_4_0_11	0
y_boiler_1_0_12	0
y_boiler_2_0_12	0
y_boiler_3_0_12	0
y_boiler_4_0_12	0
y_chp_1_0_12	0
y_chp_2_0_12	0
y_chp_3_0_12	0
y_chp_4_0_12	0
y_chp_5_0_12	0
y_eh_1_0_12	0
y_eh_2_0_12	0
y_eh_3_0_12	0
y_eh_4_0_12	0
y_hp_1_0_12	0
y_hp_2_0_12	1
y_hp_3_0_12	0
y_hp_4_0_12	0
y_eh_dhw_1_0_12	0
y_eh_dhw_2_0_12	0
y_eh_dhw_3_0_12	0
y_eh_dhw_4_0_12	0
y_boiler_1_0_13	0
y_boiler_2_0_13	0
y_boiler_3_0_13	0
y_boiler_4_0_13	0
y_chp_1_0_13	0
y_chp_2_0_13	0
y_chp_3_0_13	0
y_chp_4_0_13	0
y_chp_5_0_13	0
y_eh_1_0_13	0
y_eh_2_0_13	0
y_eh_3_0_13	0
y_eh_4_0_13	0
y_hp_1_0_13	0
y_hp_2_0_13	1
y_hp_3_0_13	0
y_hp_4_0_13	0
y_eh_dhw_1_0_13	0
y_eh_dhw_2_0_13	0
y_eh_dhw_3_0_13	0
y_eh_dhw_4_0_13	0
y_boiler_1_0_14	0
y_boiler_2_0_14	0
y_boiler_3_0_14	0
y_boiler_4_0_14	0
y_chp_1_0_14	0
y_chp_2_0_14	0
y_chp_3_0_14	0
y_chp_4_0_14	0
y_chp_5_0_14	0
y_eh_1_0_14	0
y_eh_2_0_14	0
y_eh_3_0_14	0
y_eh_4_0_14	0
y_hp_1_0_14	0
y_hp_2_0_14	1
y_hp_3_0_14	0
y_hp_4_0_14	0
y_eh_dhw_1_0_14	0
y_eh_dhw_2_0_14	0
y_eh_dhw_3_0_14	0
y_eh_dhw_4_0_14	0
y_boiler_1_0_15	0
y_boiler_2_0_15	0
y_boiler_3_0_15	0
y_boiler_4_0_15	0
y_chp_1_0_15	0
y_chp_2_0_15	0
y_chp_3_0_15	0
y_chp_4_0_15	0
y_chp_5_0_15	0
y_eh_1_0_15	0
y_eh_2_0_15	0
y_eh_3_0_15	0
y_eh_4_0_15	0
y_hp_1_0_15	0
y_hp_2_0_15	1
y_hp_3_0_15	0
y_hp_4_0_15	0
y_eh_dhw_1_0_15	0
y_eh_dhw_2_0_15	0
y_eh_dhw_3_0_15	0
y_eh_dhw_4_0_15	0
y_boiler_1_0_16	0
y_boiler_2_0_16	0
y_boiler_3_0_16	0
y_boiler_4_0_16	0
y_chp_1_0_16	0
y_chp_2_0_16	0
y_chp_3_0_16	1
y_chp_4_0_16	0
y_chp_5_0_16	0
y_eh_1_0_16	0
y_eh_2_0_16	0
y_eh_3_0_16	0
y_eh_4_0_16	0
y_hp_1_0_16	0
y_hp_2_0_16	0
y_hp_3_0_16	0
y_hp_4_0_16	0
y_eh_dhw_1_0_16	0
y_eh_dhw_2_0_16	0
y_eh_dhw_3_0_16	0
y_eh_dhw_4_0_16	0
y_boiler_1_0_17	0
y_boiler_2_0_17	0
y_boiler_3_0_17	0
y_boiler_4_0_17	0
y_chp_1_0_17	0
y_chp_2_0_17	0
y_chp_3_0_17	1
y_chp_4_0_17	0
y_chp_5_0_17	0
y_eh_1_0_17	0
y_eh_2_0_17	0
y_eh_3_0_17	0
y_eh_4_0_17	0
y_hp_1_0_17	0
y_hp_2_0_17	0
y_hp_3_0_17	0
y_hp_4_0_17	0
y_eh_dhw_1_0_17	0
y_eh_dhw_2_0_17	0
y_eh_dhw_3_0_17	0
y_eh_dhw_4_0_17	0
y_boiler_1_0_18	0
y_boiler_2_0_18	0
y_boiler_3_0_18	0
y_boiler_4_0_18	0
y_chp_1_0_18	0
y_chp_2_0_18	0
y_chp_3_0_18	1
y_chp_4_0_18	0
y_chp_5_0_18	0
y_eh_1_0_18	0
y_eh_2_0_18	0
y_eh_3_0_18	0
y_eh_4_0_18	0
y_hp_1_0_18	0
y_hp_2_0_18	0
y_hp_3_0_18	0
y_hp_4_0_18	0
y_eh_dhw_1_0_18	0
y_eh_dhw_2_0_18	0
y_eh_dhw_3_0_18	0
y_eh_dhw_4_0_18	0
y_boiler_1_0_19	0
y_boiler_2_0_19	0
y_boiler_3_0_19	0
y_boiler_4_0_19	0
y_chp_1_0_19	0
y_chp_2_0_19	0
y_chp_3_0_19	1
y_chp_4_0_19	0
y_chp_5_0_19	0
y_eh_1_0_19	0
y_eh_2_0_19	0
y_eh_3_0_19	0
y_eh_4_0_19	0
y_hp_1_0_19	0
y_hp_2_0_19	0
y_hp_3_0_19	0
y_hp_4_0_19	0
y_eh_dhw_1_0_19	0
y_eh_dhw_2_0_19	0
y_eh_dhw_3_0_19	0
y_eh_dhw_4_0_19	0
y_boiler_1_0_20	0
y_boiler_2_0_20	0
y_boiler_3_0_20	0
y_boiler_4_0_20	0
y_chp_1_0_20	0
y_chp_2_0_20	0
y_chp_3_0_20	1
y_chp_4_0_20	0
y_chp_5_0_20	0
y_eh_1_0_20	0
y_eh_2_0_20	0
y_eh_3_0_20	0
y_eh_4_0_20	0
y_hp_1_0_20	0
y_hp_2_0_20	0
y_hp_3_0_20	0
y_hp_4_0_20	0
y_eh_dhw_1_0_20	0
y_eh_dhw_2_0_20	0
y_eh_dhw_3_0_20	0
y_eh_dhw_4_0_20	0
y_boiler_1_0_21	0
y_boiler_2_0_21	0
y_boiler_3_0_21	0
y_boiler_4_0_21	0
y_chp_1_0_21	0
y_chp_2_0_21	0
y_chp_3_0_21	1
y_chp_4_0_21	0
y_chp_5_0_21	0
y_eh_1_0_21	0
y_eh_2_0_21	0
y_eh_3_0_21	0
y_eh_4_0_21	0
y_hp_1_0_21	0
y_hp_2_0_21	0
y_hp_3_0_21	0
y_hp_4_0_21	0
y_eh_dhw_1_0_21	0
y_eh_dhw_2_0_21	0
y_eh_dhw_3_0_21	0
y_eh_dhw_4_0_21	0
y_boiler_1_0_22	0
y_boiler_2_0_22	0
y_boiler_3_0_22	0
y_boiler_4_0_22	0
y_chp_1_0_22	0
y_chp_2_0_22	0
y_chp_3_0_22	1
y_chp_4_0_22	0
y_chp_5_0_22	0
y_eh_1_0_22	0
y_eh_2_0_22	0
y_eh_3_0_22	0
y_eh_4_0_22	0
y_hp_1_0_22	0
y_hp_2_0_22	0
y_hp_3_0_22	0
y_hp_4_0_22	0
y_eh_dhw_1_0_22	0
y_eh_dhw_2_0_22	0
y_eh_dhw_3_0_22	0
y_eh_dhw_4_0_22	0
y_boiler_1_0_23	0
y_boiler_2_0_23	0
y_boiler_3_0_23	0
y_boiler_4_0_23	0
y_chp_1_0_23	0
y_chp_2_0_23	0
y_chp_3_0_23	1
y_chp_4_0_23	0
y_chp_5_0_23	0
y_eh_1_0_23	0
y_eh_2_0_23	0
y_eh_3_0_23	0
y_eh_4_0_23	0
y_hp_1_0_23	0
y_hp_2_0_23	0
y_hp_3_0_23	0
y_hp_4_0_23	0
y_eh_dhw_1_0_23	0
y_eh_dhw_2_0_23	0
y_eh_dhw_3_0_23	0
y_eh_dhw_4_0_23	0
y_boiler_1_1_0	0
y_boiler_2_1_0	0
y_boiler_3_1_0	0
y_boiler_4_1_0	0
y_chp_1_1_0	0
y_chp_2_1_0	0
y_chp_3_1_0	0
y_chp_4_1_0	0
y_chp_5_1_0	0
y_eh_1_1_0	0
y_eh_2_1_0	0
y_eh_3_1_0	0
y_eh_4_1_0	0
y_hp_1_1_0	0
y_hp_2_1_0	0
y_hp_3_1_0	0
y_hp_4_1_0	0
y_eh_dhw_1_1_0	0
y_eh_dhw_2_1_0	0
y_eh_dhw_3_1_0	0
y_eh_dhw_4_1_0	0
y_boiler_1_1_1	0
y_boiler_2_1_1	0
y_boiler_3_1_1	0
y_boiler_4_1_1	0
y_chp_1_1_1	0
y_chp_2_1_1	0
y_chp_3_1_1	0
y_chp_4_1_1	0
y_chp_5_1_1	0
y_eh_1_1_1	0
y_eh_2_1_1	0
y_eh_3_1_1	0
y_eh_4_1_1	0
